X,Y,OBJECTID,STATUS,ORIG_PERMIT,CURRENT_PERMITNUM,CONSULTNUM,X_COORD,Y_COORD,BORE_DEPTH,BORE_DIAMETER,SCREEN_INTERVAL,WELL_TYPE_VALUE,WELL_PURPOSE_VALUE,GlobalID,CASING_DEPTH,CASING_DIAMETER,WELL_NBR,WATER_SYSTEM_NAME
-121.933004360456,37.4547587130417,2643,Water Supply - Active,C20160908002,C20160908002,GWD1,6145729.21085595,1991237.54115436,410.0,38.0,220 - 400,Water Production,Municipal,e188e0b0-4a0d-4c6c-8900-5220065b5d56,400.0,10.75,05S01W36E012,CITY OF SAN JOSE - NSJ/ALVISO
-121.910894143436,37.394960358389,2711,Other - Active,89W2173,89W2173,MW-10,6151818.0,1969370.0,31.0,,,Water Production,Municipal,7f49fcb2-d5bb-40c6-8d51-791f8f986975,,2.0,06S01E19M030,SAN JOSE WATER
-121.911343976611,37.3951037820852,2713,Other - Active,89W2174,89W2174,MW-11,6151688.0,1969424.0,32.0,,,Water Production,Municipal,bccc7650-c4da-490d-8cce-1082d6f93c66,,2.0,06S01E19M031,SAN JOSE WATER
-121.912664018582,37.3971866623381,2729,Destroyed,93W0598,06D00896,RMW-20,6151316.0,1970188.0,35.0,,,Water Production,Municipal,dde52a14-bcb2-4141-aa99-51c414ad7627,,6.0,06S01E19E005,SAN JOSE WATER
-121.637002359682,37.1245783135075,2742,Destroyed,93W1421,12D00257,MW 14,6230180.0,1869847.0,185.0,,,Water Production,Municipal,fcd1c7a3-e049-4bbf-94a3-9b9cf47f805a,,4.0,09S03E27E004,CITY OF MORGAN HILL
-121.614154207199,37.1386780681888,2747,Water Supply - Active,86W0750,02D00566,JACKSON #2,6236902.0,1874900.0,0.0,,,Water Production,Municipal,eed6d437-852e-43ec-84af-10652ea08726,,16.0,09S03E23F002,CITY OF MORGAN HILL
-121.803531923983,37.2375982139555,2808,Destroyed,98W00049,06D00942,MW-2,6182205.0,1911627.0,34.0,,,Water Production,Municipal,d61df7ca-f6c4-49d6-bc68-cd487908e562,,4.0,08S01E13J006,GREAT OAKS WC INC
-121.80342598117,37.2371970535654,2810,Destroyed,98W00052,06D00943,MW-3,6182234.0,1911480.0,28.0,,,Water Production,Municipal,9a039f83-e7c5-4e69-bbd9-1c0f26520e84,,4.0,08S01E13J008,GREAT OAKS WC INC
-121.803408248426,37.2375818313611,2814,Destroyed,98W00165,06D00945,MW-5,6182241.0,1911620.0,42.0,,,Water Production,Municipal,d7359839-7e31-43cf-a8ce-d6bad2dcea2d,,9.0,08S02E18E017,GREAT OAKS WC INC
-121.803575130253,37.2374742984607,2818,Destroyed,98W00381,06D00949,MW-9,6182192.0,1911582.0,85.0,,,Water Production,Municipal,718de57e-5a70-4013-970e-206d3d093d89,,2.0,08S02E18E021,GREAT OAKS WC INC
-121.538844096271,37.0386311080038,2827,Water Supply - Active,97W00379,97W00379,2,6258449.0,1838222.0,0.0,,,Water Production,Municipal,ea68520c-e2b1-4fde-b640-9c13569096c6,,0.0,10S04E28F012,LIVE OAK CREEK MUTUAL WATER COMPANY
-121.535192976444,37.0485622370909,2839,Water Supply - Active,87W0602,87W0602, ,6259554.0,1841826.0,453.0,,,Water Production,Municipal,54cd9551-c6c3-40cf-87f1-d8e1c85d3e50,453.0,6.0,10S04E21K002,
-121.662553621907,37.0601206593045,2901,Water Supply - Active,87W1280,87W1280,2,6222440.0,1846471.0,250.0,,,Water Production,Municipal,d3559e8e-5e6a-43ca-b5af-691750fa4f9e,240.0,5.0,10S03E17K001,OAK DELL PARK
-121.662479598931,37.0607163601904,2906,Water Supply - Active,95W01458,95W01458,SITE 2,6222464.0,1846687.0,0.0,,,Water Production,Municipal,3032af30-d14c-4dc9-b18c-93aaff885376,,0.0,10S03E17K007,
-121.602716635117,37.0778247513259,2911,Other - Active,97W00990,97W00990, ,6239975.0,1852705.0,50.0,,,Water Production,Municipal,5106b139-01a2-4ffa-be2b-e19a9308d78f,,4.0,10S03E11H017,
-121.904025655317,37.2324321964979,3073,Destroyed,90W1751,90W1751,MW-2,6152925.0,1910169.0,50.0,,,Water Production,Municipal,e37d71d9-8ed7-49b3-a12d-d4953c38fc7e,,4.0,08S01E18L003,SAN JOSE WATER
-121.903809164926,37.2322629262876,3074,Destroyed,93W1483,13D00465,MW-3A,6152987.0,1910107.0,0.0,,,Water Production,Municipal,57cbcabe-3b99-487d-946d-f753dc515f92,,4.0,08S01E18P007,SAN JOSE WATER
-121.595906479999,37.1206690218982,3127,Water Supply - Active,C20150708001,C20150708001,Test Well #2,6242143.91041744,1868280.49936118,500.0,12.0,350 - 430,Water Production,Municipal,46782645-52b0-44e7-8add-344e414ba167,450.0,5.5,09S03E25L003,
-121.677595180111,37.184427595294,3181,Other - Active,97W00807,97W00807,RE-1,6218620.0,1891783.0,62.0,,,Water Production,Municipal,fdb3be35-93c6-4ca0-914d-06a5b9d8942b,60.0,6.0,09S03E06A006,
-121.828520858806,37.3202448080415,3190,Destroyed,88W0841,88W0841,73704 MW2,6175359.0,1941818.0,34.0,,,Water Production,Municipal,c23c4237-8732-4eb5-bd5c-a2cfef17f1e3,,4.0,07S01E14Q005,SAN JOSE WATER
-121.828344797095,37.320245963216,3192,Destroyed,88W0840,88W0840,73704 MW1,6175410.0,1941818.0,341.0,,,Water Production,Municipal,66a929e6-00ac-4b35-a2fc-334e551fa45f,,4.0,07S01E14Q004,SAN JOSE WATER
-121.828451331,37.3202882595906,3227,Destroyed,92W0461,92W0461,73704 MW9,6175379.0,1941834.0,30.0,,,Water Production,Municipal,b20c3238-3fe6-40b5-8aa1-37f50dd8d7a4,,4.0,07S01E14Q017,SAN JOSE WATER
-121.774506382481,37.2312225462066,3235,Destroyed,,94D0239,AE-4(A),6190623.0,1909189.0,0.0,,,Water Production,Municipal,4525d189-82cb-483e-9a6a-3bd63a25a047,,0.0,08S02E17Q035,GREAT OAKS WC INC
-121.774666817099,37.2312454302727,3237,Destroyed,,94D0240,AE-5A,6190576.0,1909198.0,0.0,,,Water Production,Municipal,4b24f97a-4532-4c1f-ac3a-7572ec97ab8b,,0.0,08S02E17Q029,GREAT OAKS WC INC
-121.774580697409,37.2310146452753,3239,Destroyed,,94D0242,AE-7(A),6190600.0,1909114.0,0.0,,,Water Production,Municipal,73746ccd-e612-49fa-84f4-787a5f17fc9b,,0.0,08S02E17Q031,GREAT OAKS WC INC
-121.774776635244,37.2310740674658,3241,Destroyed,,94D0244,AE-9(A),6190543.0,1909136.0,0.0,,,Water Production,Municipal,1c28856a-bcf4-4898-8b02-f0e0c03dd452,,0.0,08S02E17Q024,GREAT OAKS WC INC
-121.774757275651,37.2311617794829,3243,Destroyed,,94D0245,AE-10(A),6190549.0,1909168.0,0.0,,,Water Production,Municipal,3ed923f7-22ce-417e-b0a1-eba548d4ddd9,,0.0,08S02E17Q025,GREAT OAKS WC INC
-121.774691671686,37.2310529921911,3245,Destroyed,,94D0246,AE-11A,6190568.0,1909128.0,0.0,,,Water Production,Municipal,c4715da4-af84-45f2-b392-121916a182cc,,0.0,08S02E17Q026,GREAT OAKS WC INC
-121.774501936718,37.2311673490527,3249,Destroyed,,95D00201,AE-13(A),6190624.0,1909169.0,0.0,,,Water Production,Municipal,9a240b3e-a1d2-4152-8816-6b85de501cdd,,0.0,08S02E17Q038,GREAT OAKS WC INC
-121.774695001741,37.2311447317474,3251,Destroyed,,94D0248,AE-16(A),6190567.0,1909162.0,0.0,,,Water Production,Municipal,de7307a2-535c-4015-a20d-33de1a1e0cfd,,0.0,08S02E17Q039,GREAT OAKS WC INC
-121.77490991469,37.2312355049044,3255,Water Supply - Active,88W0845,D20171016009,AE-2B,6190505.0,1909196.0,92.0,,,Water Production,Municipal,346fb764-a33d-495a-a085-772e4db76d1f,,4.0,08S02E17Q041,GREAT OAKS WC INC
-121.774636856488,37.2312131815828,3257,Destroyed,,94D0249,AE-17(A),6190585.0,1909186.0,0.0,,,Water Production,Municipal,b02798aa-c1d0-4c4b-8b83-5e8267efd334,,0.0,08S02E17Q044,GREAT OAKS WC INC
-121.774947142672,37.2310107271856,3260,Destroyed,,94D0251,AE-19(A),6190493.0,1909114.0,0.0,,,Water Production,Municipal,45f85012-2e18-4cd5-8813-877ac97261d2,,0.0,08S02E17Q042,GREAT OAKS WC INC
-121.775068306539,37.2313378662364,3261,Destroyed,,94D0253,AE-3(B),6190460.0,1909233.0,0.0,,,Water Production,Municipal,64e8c724-f329-4755-9077-492866f5994c,,0.0,08S02E17Q046,GREAT OAKS WC INC
-121.774695853344,37.2312528923577,3262,Destroyed,,94D0262,AE/A1-25(A,6190568.0,1909201.0,0.0,,,Water Production,Municipal,9242edf9-fdc2-43a8-b642-84cec0744c14,,0.0,08S02E17Q047,GREAT OAKS WC INC
-121.774999111109,37.231214322389,3263,Destroyed,,94D0260,AE/A1-23(A,6190479.0,1909188.0,0.0,,,Water Production,Municipal,a7a7f87d-241d-46a9-8b92-f4660ff7abfd,,0.0,08S02E17Q051,GREAT OAKS WC INC
-121.774906237885,37.2311525235679,3265,Destroyed,,94D0258,AE-A1-21(A,6190506.0,1909165.0,0.0,,,Water Production,Municipal,11dd8910-d2f7-49e3-82fb-228606b33025,,0.0,08S02E17Q052,GREAT OAKS WC INC
-121.774849719481,37.2312372207623,3266,Destroyed,,94D0259,AE/A1-22(A,6190523.0,1909196.0,0.0,,,Water Production,Municipal,616db5c1-0df1-484e-90a2-bff072547aab,,0.0,08S02E17Q050,GREAT OAKS WC INC
-122.103521390895,37.4169077847299,3276,Destroyed,98W00585,08D00420,EX1,6096004.0,1978261.0,46.0,,,Water Production,Municipal,5c68c7ad-1967-47a2-9d90-9638c653e785,,6.0,06S02W17B052,CITY OF PALO ALTO
-121.78539150773,37.2338916862389,3362,Other - Active,83W0357,D20150825001,RW-19B,6187467.0,1910204.0,104.0,,,Water Production,Municipal,00e07ec6-9793-47f4-8827-20e14eed3238,,10.0,08S02E18J009,GREAT OAKS WC INC
-122.032277640645,37.2597063765817,3389,Destroyed,93W0379,09D00450,EX-3 11212,6115754.0,1920684.0,43.0,,,Water Production,Municipal,0ba6803a-e300-4161-9c07-d45f7908a455,,6.0,08S02W01P004,SAN JOSE WATER
-122.032136184734,37.2597068055629,3393,Other - Active,93W0380,93W0380,EX-4 11212,6115795.0,1920684.0,0.0,,,Water Production,Municipal,f25db6e8-8b22-4b4d-91c7-3631c287c505,40.0,6.0,08S02W01P003,SAN JOSE WATER
-121.664082357789,37.0518446858615,3479,Water Supply - Active,98W00818,98W00818,3,6221956.0,1843463.0,460.0,,,Water Production,Municipal,48296151-19b9-4d77-97c1-f3c5f69e3291,,5.0,10S03E20G001,
-122.143992087157,37.4237056424852,3496,Destroyed,88W0579,05D00449,EW-2,6084296.0,1980939.0,26.0,,,Water Production,Municipal,7e513d38-818e-4328-8ae9-dc5b97861850,26.0,4.0,06S03W12L005,CITY OF PALO ALTO
-122.142801992781,37.4230482382079,3506,Destroyed,92W0418,05D00513,EW-1 11219,6084637.0,1980694.0,0.0,,,Water Production,Municipal,cc53bfc9-9136-4e34-80c2-997e1a1690aa,,6.0,06S03W12L007,CITY OF PALO ALTO
-122.145037820471,37.4236793112681,3514,Destroyed,92W0529,D20190822001,V-9X,6083992.0,1980935.0,41.0,,,Water Production,Municipal,46e02254-ac9a-4662-b2b8-b5ba57852017,41.0,6.0,06S03W12L006,CITY OF PALO ALTO
-122.146522465243,37.4230707421753,3518,Destroyed,94W0207,97D00043,V8-39A1U,6083557.0,1980721.0,29.0,,,Water Production,Municipal,4d25b41e-dd5b-4d97-9cb2-e4c5e370aed3,,4.0,06S03W12M004,CITY OF PALO ALTO
-121.84929694378,37.3579241754936,3519,Destroyed,92W0925,09D00524,VW-1,6169516.0,1955622.0,36.0,,,Water Production,Municipal,c98ef33f-ea9c-48a9-bd0f-36eb9e760f93,,4.0,07S01E03B026,SAN JOSE WATER
-121.849161027779,37.3580408816135,3521,Destroyed,92W0927,09D00522,VW-3,6169556.0,1955664.0,35.0,,,Water Production,Municipal,994d6deb-cd3a-42c4-8f1c-1f326f8ed1c0,,4.0,07S01E03B027,SAN JOSE WATER
-122.146380292476,37.4229790961098,3522,Destroyed,94W0206,97D00042,V8-38A1U,6083598.0,1980687.0,0.0,,,Water Production,Municipal,cc400eb0-b128-4056-b5b9-f68fea841f20,,0.0,06S03W12M005,CITY OF PALO ALTO
-122.146346337955,37.4229490691414,3524,Destroyed,92W0100,97D00036,V8-26A1,6083607.0,1980676.0,25.0,,,Water Production,Municipal,5b6a4cde-2474-4850-bcee-9389c7bc488c,,4.0,06S03W12M008,CITY OF PALO ALTO
-122.146114654359,37.4235783873348,3534,Other - Active,87W0582,87W0582,V8-2X,6083679.0,1980904.0,45.0,,,Water Production,Municipal,0095768b-a77d-4ad1-b2bf-bba8815f4532,44.0,4.0,06S03W12F001,CITY OF PALO ALTO
-122.146032065048,37.4239009365149,3542,Destroyed,89W2463,96D00081,V8-8AI,6083705.0,1981021.0,46.0,,,Water Production,Municipal,4ed08624-b4ba-416a-bdd9-6c9f40c634f6,,4.0,06S03W12M003,CITY OF PALO ALTO
-121.848898540053,37.3577325831601,3544,Other - Active,98W00085,98W00085,VW-4,6169630.0,1955551.0,0.0,,,Water Production,Municipal,7ceb7bdb-3617-49ef-8272-c510a019b658,,0.0,07S01E03B037,SAN JOSE WATER
-121.847289410343,37.3572348598039,3546,Other - Active,98W00514,98W00514,C0EX-1,6170095.0,1955363.0,25.0,,,Water Production,Municipal,7a6791a1-cb43-4b03-bc07-ba155f11ebc9,25.0,6.0,07S01E03B038,SAN JOSE WATER
-121.852195542199,37.3288944679204,3549,Water Supply - Active,C20151228004,C20151228004,PW-4,6168520.34445744,1945065.64410738,696.0,,,Water Production,Municipal,be7b8427-1238-4dd8-a2ae-f0949e733abc,682.0,,07S01E15C011,SAN JOSE WATER
-121.721096957432,37.1982141013433,3575,Water Supply - Active,C20160331001,C20160331001,23A,6206014.15739454,1896964.34952045,285.0,36.0,120 - 250,Water Production,Municipal,5e2b4541-f17c-4fc2-9d6b-95db96320856,270.0,16.0,08S02E35B011,CITY OF SAN JOSE - EVG/EDV/COY
-121.903929372986,37.2325554937423,3597,Destroyed,93W1486,93W1486,MW-7,6152954.0,1910214.0,45.0,,,Water Production,Municipal,b7fcbc85-b2eb-4728-8ac9-fa2a56fb1945,,2.0,08S01E18L004,SAN JOSE WATER
-121.903729400817,37.2324576321275,3605,Destroyed,93W1485,93W1485,MW-6,6153012.0,1910177.0,46.0,,,Water Production,Municipal,0aa05623-de20-46a2-824e-cd4c7d58f4ff,,2.0,08S01E18L011,SAN JOSE WATER
-121.963880493427,37.3129950636886,3646,Water Supply - Active,13W00143,13W00143,PW-17,6135960.65755854,1939765.91948741,730.0,48.0,340 - 700,Water Production,Municipal,9d26ab2f-04c2-42be-b998-6df6d0304354,710.0,18.625,07S01W22C005,SAN JOSE WATER
-121.851305114123,37.3295849066874,3650,Water Supply - Active,C20151228001,C20151228001,PW-1,6168783.09854873,1945313.25278254,710.0,30.0,244 - 598,Water Production,Municipal,438e49e7-471e-44fc-a8e3-aa00bd293472,608.0,18.6,07S01E15C012,SAN JOSE WATER
-121.73943532105,37.2161802587969,3702,Water Supply - Active,92W1597,92W1597, ,6200760.0,1903576.0,202.0,,,Water Production,Municipal,78f03a5c-3dbd-480c-94a9-6c965ff1ec2b,202.0,5.0,08S02E22P009,CITY OF SAN JOSE - EVG/EDV/COY
-121.732872025667,37.2097851523479,3706,Water Supply - Active,86W1547,86W1547,COY 21,6202640.0,1901222.0,285.0,,,Water Production,Municipal,16be4e28-6f2d-40a1-9ff3-59c3acf31e6b,270.0,18.0,08S02E27H002,CITY OF SAN JOSE - EVG/EDV/COY
-121.647438042523,37.1217168877975,3772,Destroyed,93W1544,D20150506006,E-2,6227125.0,1868842.0,36.0,,,Water Production,Municipal,748fef68-c5d9-4606-817b-a244384f35ad,,4.0,09S03E28L008,CITY OF MORGAN HILL
-121.602947863268,37.1195420071946,3817,Water Supply - Active,88W1031,88W1031, ,6240086.0,1867894.0,300.0,,,Water Production,Municipal,ea41abfd-5e92-4d2c-876d-18ffc1a77672,300.0,6.0,09S03E26R006,GEORGE CHIALA FARMS INC
-121.638542349658,37.1272642165581,3820,Destroyed,86W0796,D20200513001,MW-1,6229743.0,1870830.0,66.0,,,Water Production,Municipal,e034b553-b008-42d9-b464-ac7558536619,,2.0,09S03E27D003,CITY OF MORGAN HILL
-121.638216160599,37.1267922199531,3822,Destroyed,86W1877,D20200513006,MW-5,6229836.0,1870657.0,66.0,,,Water Production,Municipal,1f78036b-1460-4251-af7e-2ded04de7748,66.0,2.0,09S03E27D004,CITY OF MORGAN HILL
-121.638297027839,37.1273737242487,3826,Destroyed,89W0085,D20150316007,VE-2,6229815.0,1870869.0,70.0,,,Water Production,Municipal,dd45b134-69e7-4f4d-a448-34c237731609,,6.0,09S03E27D008,CITY OF MORGAN HILL
-121.638177151258,37.1273858778336,3827,Destroyed,89W1990,D20150316010,VE-5,6229850.0,1870873.0,60.0,,,Water Production,Municipal,8ae1a151-54e1-4736-a7a2-a1117169a3a0,60.0,4.0,09S03E27D009,CITY OF MORGAN HILL
-121.638184273999,37.1268272821885,3831,Other - Active,96W00830,96W00830,MW-5,6229845.0,1870670.0,0.0,,,Water Production,Municipal,bde4a0a3-9562-4966-9b1a-66663bc2bf08,,0.0,09S03E27D025,CITY OF MORGAN HILL
-121.638499639258,37.1273882313415,3835,Destroyed,98W00535,D20150316005,MW-25,6229756.0,1870875.0,0.0,,,Water Production,Municipal,a68007cb-5b89-4c6c-889c-bc242c52746d,,0.0,09S03E28A005,CITY OF MORGAN HILL
-121.539401367056,36.966617521135,3860,Water Supply - Active,91W0676,91W0676, ,6257995.0,1812005.0,450.0,,,Water Production,Municipal,e0db4e85-8f81-4c34-a560-3607b443be77,,10.0,11S04E21F001,CHRISTOPHER RANCH L.L.C.
-121.633902380536,37.1288220283392,3888,Water Supply - Active,C20150706002,C20150706002,WALNUT GROVE # 1,6231102.53952252,1871380.75836233,318.0,35.0,130 - 310,Water Production,Municipal,33d8c22d-f254-4525-8045-a449475e5eb7,310.0,16.0,09S03E27D034,CITY OF MORGAN HILL
-121.562385662814,37.0191902020642,3906,Destroyed,85W0863,88D0229,1,6251497.0,1831221.0,370.0,,,Water Production,Municipal,8c3002f1-b69a-459f-b124-fd963bc28a34,,12.0,10S04E32M002,CITY OF GILROY
-121.550950711118,37.0036711509243,3914,Destroyed,87W1266,01D00223,SR-3,6254772.0,1825533.0,60.0,,,Water Production,Municipal,44605120-e074-474c-b992-94f931cb0924,,6.0,11S04E05K005,CITY OF GILROY
-121.550848408279,37.0038151471136,3915,Destroyed,87W1267,01D00225,SR-5,6254803.0,1825585.0,60.0,,,Water Production,Municipal,95700b48-d062-4f5b-ab67-2592df363720,,6.0,11S04E05K003,CITY OF GILROY
-121.565908306488,37.0341664222522,3948,Water Supply - Active,97W00429,97W00429, ,6250531.0,1836686.0,190.0,,,Water Production,Municipal,12a67520-425d-410d-9420-8581a7bec3f4,190.0,5.0,10S04E30J008,
-121.557116500192,36.9451582976228,3995,Water Supply - Active,97W00605,97W00605, ,6252731.0,1804250.0,127.0,,,Water Production,Municipal,caa87321-4f04-42b9-b3a1-60cad75e7f3d,,6.0,11S04E29L001,
-121.589122865606,37.0529909053367,3996,Water Supply - Active,90W1400,90W1400,2,6243835.0,1843617.0,290.0,,,Water Production,Municipal,c358c3ee-969c-40a0-b1ed-37463e5b9361,250.0,8.0,10S03E24G013,RUCKER AVENUE MUTUAL WATER CO
-121.932667080796,37.353620350821,4011,Destroyed,96W00712,99D00397,DP 19,6145263.0,1954415.0,18.0,,,Water Production,Municipal,b27f3dd0-089d-4113-92c0-2f122b641b23,,4.0,07S01W01E009,CITY OF SANTA CLARA
-121.91633300051,37.3589980754464,4029,Destroyed,91W1413,14D00837,E-5  610,6150040.0,1956301.0,40.5,,,Water Production,Municipal,d1c63d91-890a-447c-bc08-1319103e17ab,40.0,6.0,07S01W01A009,SAN JOSE WATER
-121.916615097561,37.3593572427611,4030,Destroyed,91W1410,14D00833,E-2  610,6149960.0,1956433.0,40.0,,,Water Production,Municipal,0527f201-bf08-4fd7-a2e5-766785b55dc5,40.0,6.0,07S01W01A006,SAN JOSE WATER
-121.917086660084,37.3586452198524,4032,Destroyed,85W1422,10D00562,MW-2,6149819.0,1956176.0,30.0,,,Water Production,Municipal,79ddebbf-e4a0-477e-81fe-4f9f917ca553,,2.0,07S01W01A013,SAN JOSE WATER
-122.054743964217,37.4027781885173,4041,Other - Active,91W1845,91W1845,152A,6110082.0,1972878.0,35.0,,,Water Production,Municipal,739e4aab-652e-455e-bdc4-0a9e43122a85,,4.0,06S02W23C012,CITY OF MOUNTAIN VIEW
-122.05497100532,37.4024178218623,4042,Other - Active,91W1844,91W1844,151A,6110014.0,1972748.0,35.0,,,Water Production,Municipal,1037458c-7b4c-4dea-99d0-8c7a32f1f4c2,,4.0,06S02W23C013,CITY OF MOUNTAIN VIEW
-122.054599998413,37.4028665581538,4045,Water Supply - Active,95W00567,95W00567,RW-25A,6110124.0,1972909.0,32.0,,,Water Production,Municipal,b18e32f5-d512-4407-a5c6-4230584515a8,,6.0,06S02W23C144,CITY OF MOUNTAIN VIEW
-122.056720016195,37.4045195617351,4046,Other - Active,95W00569,95W00569,147B(1),6109519.0,1973521.0,100.0,,,Water Production,Municipal,f8bc0c28-4e47-4bdc-91f0-3ada0bb7ca8f,,6.0,06S02W14N030,CITY OF MOUNTAIN VIEW
-122.054625019188,37.4008448123348,4048,Water Supply - Active,95W00533,95W00533,EX-1,6110105.0,1972173.0,45.0,,,Water Production,Municipal,76e6bdd2-d965-419d-ab7e-8bd087e478e8,40.0,6.0,06S02W23C161,CITY OF MOUNTAIN VIEW
-122.054663230826,37.4009983518274,4049,Water Supply - Active,95W00534,95W00534,EX 2,6110095.0,1972229.0,0.0,,,Water Production,Municipal,7ec814af-245d-427b-9bcd-bbed0682244b,,0.0,06S02W23C162,CITY OF MOUNTAIN VIEW
-122.054513956877,37.4010543721052,4050,Water Supply - Active,95W00536,95W00536,EX-4,6110138.0,1972249.0,50.0,,,Water Production,Municipal,b96de7b2-9095-4120-a080-139e3fb288a3,41.0,6.0,06S02W23C166,CITY OF MOUNTAIN VIEW
-122.054344487902,37.402010596058,4051,Water Supply - Active,96W00462,96W00462,GSF-1B1,6110193.0,1972596.0,73.0,,,Water Production,Municipal,0333eb76-b05b-4219-8592-0d855c12ec62,71.0,6.0,06S02W23C190,CITY OF MOUNTAIN VIEW
-122.054371278358,37.401937960654,4052,Water Supply - Active,96W00461,96W00461,GSF-1A,6110185.0,1972570.0,39.0,,,Water Production,Municipal,6a5bc090-90dd-4635-aebe-dda54d793966,34.0,6.0,06S02W23C192,CITY OF MOUNTAIN VIEW
-122.052225038804,37.4033659708473,4057,Destroyed,97W00460,D20210520002,REG-2B1,,,0.0,,,Water Production,Municipal,da95f458-9755-4087-bace-c3e5315dbf01,,0.0,06S02W23C217,CITY OF MOUNTAIN VIEW
-122.053276785389,37.4039117739057,4058,Water Supply - Active,97W00457,97W00457,REG-11B1,6110515.0,1973283.0,0.0,,,Water Production,Municipal,10c23f65-058d-40f9-995d-dc87bf1ef6e5,,0.0,06S02W23C218,CITY OF MOUNTAIN VIEW
-122.051291105268,37.4005708804969,4064,Other - Active,89W0886,89W0886,NEC-22AE,6111072.0,1972058.0,30.0,,,Water Production,Municipal,63afffe5-d490-472b-a5d8-cb01f750ac5e,30.0,5.0,06S02W23C080,CITY OF MOUNTAIN VIEW
-122.010791335929,37.3880890124974,4069,Extraction (Env) - Active,86W0615,86W0615,COM10A,6122761.0,1967321.0,40.0,,,Water Production,Municipal,e1861dc8-6734-4c2e-83b1-014e4588cfe5,,6.0,06S01W30B005,CITY OF SUNNYVALE
-122.060527169794,37.3907685352561,4087,Water Supply - Active,96W00465,96W00465,EX-1A,6108330.0,1968534.0,45.0,,,Water Production,Municipal,241feb28-cc2c-4c00-8503-7388b9bfa39e,,6.0,06S02W22R023,CITY OF MOUNTAIN VIEW
-122.058787977505,37.3894653733459,4088,Water Supply - Active,96W00571,96W00571,EX 2B2,6108827.0,1968051.0,87.0,,,Water Production,Municipal,539124a8-3daa-4311-854e-42ece0e7e29a,,6.0,06S02W23N034,CITY OF MOUNTAIN VIEW
-122.058119335388,37.3894864049752,4089,Water Supply - Active,96W00576,96W00576,EX 8A,6109021.0,1968055.0,51.0,,,Water Production,Municipal,d1085245-ef92-4e04-8d53-b0004b146e5b,51.0,6.0,06S02W23N037,CITY OF MOUNTAIN VIEW
-122.058348056341,37.389268096704,4090,Water Supply - Active,96W00574,96W00574,EX 5A,6108953.0,1967977.0,49.0,,,Water Production,Municipal,61fdfe7b-6e9e-4d3c-ae0e-de6f8d7f2932,,0.0,06S02W23N036,CITY OF MOUNTAIN VIEW
-122.058633910146,37.3897992900012,4091,Water Supply - Active,96W00572,96W00572,EX 4B1,6108874.0,1968171.0,66.0,,,Water Production,Municipal,07aa341b-2cd5-416f-ac49-bbee5b0653fa,,6.0,06S02W23N038,CITY OF MOUNTAIN VIEW
-122.060582420676,37.3923129517384,4093,Water Supply - Active,97W00393,97W00393,EX 2A 97,6108323.0,1969096.0,44.0,,,Water Production,Municipal,2b521e27-ed8d-40c1-a02b-8f9e0331a134,,6.0,06S02W22R025,CITY OF MOUNTAIN VIEW
-122.060746859085,37.3933787064626,4094,Water Supply - Active,97W00394,97W00394,EX 3A 97,6108282.0,1969485.0,50.0,,,Water Production,Municipal,ea49416a-5719-4444-99e5-08c6d8abc1c8,,6.0,06S02W22J024,CITY OF MOUNTAIN VIEW
-122.050395552303,37.3848305976249,4112,Other - Active,93W1326,93W1326,EX-2,6111237.0,1966323.0,65.0,,,Water Production,Municipal,b7917172-b7c5-4f0a-a3be-1d1bf7f88282,,5.0,06S02W26G004,CITY OF SUNNYVALE
-121.99672004447,37.3884644830833,4117,Abandoned,97W00306,97W00306,SU4A-4,6126851.0,1967392.0,23.0,,,Water Production,Municipal,2d6a7bb3-a0e4-42fe-bc6d-13fdd247a045,,4.0,06S01W29C032,CITY OF SUNNYVALE
